product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
9836,4306761.08,4640857.06,142,397,74803822.25,festival,sunday,2.54,314,3943077.62
1536,5693271.96,5584049.68,248,674,627450373.31,monsoon,wednesday,4.55,94,5381039.67
4441,298200.75,296873.35,116,965,935148580.63,monsoon,friday,4.08,371,686746.71
5232,431214.27,467692.66,90,618,787827558.8,festival,saturday,3.04,675,781789.43
2205,4508131.2,4553430.66,318,785,734702198.96,monsoon,saturday,3.91,556,4532552.46
3277,8183053.46,8673398.29,145,797,521939106.78,summer,saturday,2.82,48,7398468.44
1223,8862717.29,9634879.47,250,656,187636419.36,festival,monday,2.94,229,8095776.56
5368,949262.08,962752.62,452,896,280819296.08,summer,tuesday,4.34,345,1447329.58
5715,5425178.34,5001132.26,82,813,288580821.57,monsoon,thursday,4.73,188,4602178.18
8333,9140106.19,9728180.54,403,985,668037653.12,winter,tuesday,4.36,73,8675731.39
1780,3934810.0,4184892.49,494,374,857646191.83,monsoon,monday,2.99,107,4537036.34
1025,8310997.39,7671025.98,275,302,144652123.79,festival,monday,3.7,556,7340582.42
8114,1414923.94,1428540.64,357,665,42000884.46,monsoon,thursday,3.54,688,1634570.8
7128,9359759.39,9335584.32,176,10,515895072.75,summer,tuesday,4.77,136,8562890.5
2169,7536605.08,8059891.06,83,438,898710488.0,winter,sunday,3.11,257,7067755.36
8006,9418623.83,8994084.7,430,602,961542849.6,winter,sunday,2.93,301,8882239.94
8496,6795276.78,6695084.1,63,13,483081435.13,winter,monday,4.89,492,6175868.18
1153,3691332.97,3768696.7,353,448,256515692.81,monsoon,saturday,2.65,181,3737199.99
1038,9387375.42,9419752.84,451,223,768991147.54,festival,friday,2.54,30,9033877.91
4411,2820866.75,3077584.96,97,459,176812193.53,winter,wednesday,3.07,193,2632358.3
9110,3381829.69,3693402.62,121,294,825593423.21,summer,friday,4.21,249,3558323.83
1655,7035011.42,6446282.96,306,104,870409427.0,summer,tuesday,3.14,83,6728945.88
7010,7674284.53,7364008.59,189,356,317422019.15,monsoon,thursday,4.56,595,6856670.08
3457,9300388.52,8384365.01,372,162,190755320.64,summer,saturday,3.05,355,8296300.85
5990,2119591.87,2084771.36,470,413,119299459.99,monsoon,monday,4.22,43,2516356.67
4676,7998160.53,8257523.36,233,140,613377691.41,festival,saturday,4.24,474,7575234.15
5084,7408991.39,7366441.23,240,351,982030848.04,summer,saturday,4.21,114,7114793.06
1228,722204.05,659687.45,51,78,452163298.37,winter,friday,2.94,241,933100.11
7446,3927381.33,3688562.17,152,869,270236295.57,summer,friday,4.83,86,3465646.53
5164,2892205.68,2703223.96,450,796,829154596.23,summer,saturday,4.47,309,3341857.61
6520,3107500.11,3114416.34,235,289,715917560.72,monsoon,friday,4.35,164,3354208.74
2326,9831003.58,10180358.15,454,221,82207254.98,winter,thursday,2.63,314,9169563.04
6739,6459924.17,6222619.4,81,107,267163439.58,festival,wednesday,4.64,26,5735525.83
3511,7202170.72,6669872.78,432,386,378781387.64,winter,saturday,3.15,6,6746746.42
3013,9768280.79,10351637.92,459,821,223607919.42,winter,tuesday,3.25,189,9097049.77
5673,3828069.66,4102436.47,220,857,883958572.61,winter,saturday,4.57,509,3942448.54
6411,8036236.07,7676997.37,216,349,194327690.33,festival,tuesday,2.91,697,7097692.89
6227,4396201.85,4326520.03,398,344,794929651.65,summer,sunday,4.28,99,4692731.85
4006,8707078.69,7979046.93,404,707,743742450.77,monsoon,saturday,3.26,449,8013578.58
2558,1880316.23,1777913.18,433,602,21022863.9,festival,wednesday,4.66,201,2140159.31
5502,9481570.01,9987886.57,158,709,285552542.06,festival,sunday,3.07,517,8439705.75
5769,2258027.63,2197150.25,80,465,515099170.3,summer,thursday,3.86,444,2216309.86
6743,3322845.22,3392420.46,103,155,226214156.34,monsoon,thursday,4.12,50,3148798.09
1166,7583865.04,8260625.62,422,906,819601059.12,monsoon,wednesday,3.66,488,7493513.99
2132,3992113.45,4170670.98,304,527,142316068.86,winter,wednesday,4.97,44,3915321.73
9671,6117374.74,6060424.65,275,754,174106848.7,winter,sunday,3.63,267,5528636.93
5080,4495723.4,4376029.54,298,419,592137692.1,festival,monday,4.65,253,4495825.58
4021,7446886.08,6985964.07,411,670,32308453.6,festival,sunday,3.53,624,6693830.79
4706,2352762.71,2473290.07,120,854,993137136.54,monsoon,sunday,3.4,525,2524375.08
8895,669318.65,617436.44,369,79,534537830.88,festival,friday,2.77,341,1405825.1
7593,3062300.33,2793671.48,481,682,654747395.97,monsoon,friday,2.96,673,3425840.32
7117,4790398.87,4411793.22,296,688,259470482.71,monsoon,monday,4.45,464,4414592.59
7796,1755078.72,1664834.46,59,348,955021182.01,festival,thursday,3.01,649,1986554.23
2943,3606041.14,3697723.59,263,357,340343261.47,festival,friday,3.38,291,3617811.33
5467,4053831.71,4346786.02,463,521,135685251.62,summer,sunday,2.72,516,4194085.87
3889,658753.17,723656.48,222,645,459826375.13,winter,friday,4.51,467,1039024.38
5470,5870574.83,6142363.83,173,498,135142960.76,monsoon,sunday,4.23,70,5333796.79
6059,8853843.37,8226950.7,16,38,962493617.5,summer,monday,2.67,670,7884945.87
2629,1593772.27,1522914.67,194,213,509443148.5,winter,thursday,3.58,250,1886870.72
3931,6014277.41,5571610.65,14,53,603828417.76,winter,wednesday,4.12,395,5368749.98
7651,6677565.52,6164129.89,427,194,489048535.77,summer,thursday,3.77,455,6424124.27
1455,4245606.68,4303119.92,289,430,239583786.43,festival,thursday,4.54,494,4141111.54
8565,7037877.09,7610370.47,151,505,177784028.64,winter,friday,4.77,15,6413235.55
1335,4160349.6,4313722.02,70,97,965769724.91,winter,saturday,2.8,691,4197093.75
3488,5090955.52,5397074.88,56,847,323473398.81,summer,sunday,4.83,543,4507384.7
5291,162868.67,163132.41,422,982,66787666.34,winter,monday,4.4,555,598311.32
1700,6944946.33,6910667.61,406,495,509144133.87,summer,wednesday,3.19,99,6671792.83
4833,6643905.95,7225227.21,495,743,250855054.82,festival,wednesday,4.94,588,6565543.96
2972,470552.69,491441.9,471,660,709055504.85,festival,sunday,3.88,652,1346864.3
8532,3739358.56,3708950.93,472,224,383538794.73,monsoon,sunday,4.62,382,4094301.88
4096,9792205.54,9464328.12,137,104,933982072.09,festival,tuesday,3.15,283,8929302.52
9066,4259499.34,3912884.71,440,735,440664065.17,winter,friday,4.72,660,4270822.08
5082,5064278.96,5389388.36,211,868,679266882.71,festival,sunday,2.94,551,4856703.38
4418,9107407.87,8505087.07,148,756,850616327.54,summer,saturday,4.03,264,8061708.61
5028,7198065.19,7219682.17,122,752,864773831.76,winter,friday,3.49,439,6584427.42
3209,5858315.0,6019160.01,257,781,557786216.5,summer,sunday,2.78,593,5513514.36
1559,7996244.39,8386586.03,127,414,805329171.85,summer,tuesday,2.52,511,7433274.81
3937,8655869.7,7934564.93,120,820,254593633.24,summer,saturday,3.03,555,7262994.63
2412,4617760.79,4165853.92,92,545,605937141.45,summer,sunday,3.04,372,4127793.18
2102,4798323.9,4996023.0,26,787,41917714.59,winter,thursday,2.67,402,4015143.9
5528,3915764.77,3880046.16,57,998,339838123.05,monsoon,monday,4.57,254,3365103.53
3267,9670057.85,9053369.95,251,695,351692339.18,festival,friday,3.17,30,8441788.97
3752,6998917.58,7673651.61,206,671,874860681.54,festival,wednesday,4.74,191,6791430.49
6307,914740.59,968043.28,410,276,478343924.23,summer,thursday,2.9,165,1622892.27
3086,8641929.87,8777630.74,126,390,742976186.27,winter,saturday,4.78,522,7925438.74
8533,4852349.01,5048487.84,424,534,475891765.66,festival,tuesday,3.7,664,4971084.19
6770,771351.21,718131.6,302,187,320109673.53,festival,tuesday,3.41,128,1264837.48
6192,5537698.0,6049630.71,404,678,940026942.87,festival,wednesday,4.07,582,5814636.58
2458,4224098.0,4643438.64,467,389,627997502.4,summer,thursday,2.52,406,4664484.24
1713,8788496.6,9049419.17,390,155,644273522.12,summer,monday,3.39,355,8476935.64
6452,2111586.52,2182667.84,363,604,495768567.29,monsoon,thursday,3.86,28,2504557.22
6899,8280264.28,8618858.41,33,959,193060270.96,winter,tuesday,4.38,77,7085733.01
7756,5616694.93,5802929.06,190,671,836404821.57,summer,wednesday,3.43,154,5400563.34
4739,631188.1,623429.64,406,454,740810320.5,monsoon,tuesday,2.54,373,1428187.51
3475,9720986.94,9800069.57,235,869,387304390.09,monsoon,saturday,3.91,505,8650215.88
3140,5170017.07,4945355.22,24,984,937490519.01,winter,wednesday,4.27,425,4622061.21
4252,2972589.63,2940989.76,492,464,349810861.12,monsoon,thursday,3.53,572,3361526.66
5839,4741821.8,4681224.45,153,465,47614150.45,monsoon,friday,2.97,261,4185576.4
5753,8591370.63,8227337.8,299,82,267562550.96,monsoon,monday,4.58,346,7842736.46
3595,3111589.96,3290011.53,196,805,374321462.37,monsoon,tuesday,4.37,475,3025438.67
3467,1999423.09,1963302.31,436,587,821806186.53,monsoon,thursday,3.11,615,2639676.49
4357,1369096.06,1383256.7,160,575,789541564.24,summer,sunday,2.9,35,1688250.63
1341,3041786.64,2832566.79,440,244,437551408.07,summer,tuesday,4.4,231,3416328.39
5479,7820276.54,7781123.39,490,69,703578340.8,monsoon,sunday,3.9,175,7779578.28
8269,4763817.28,5012922.36,231,51,235292755.06,winter,sunday,3.02,317,4633222.59
9769,2344342.69,2318332.51,75,363,891610825.43,winter,sunday,3.69,271,2508093.65
3161,1736893.35,1756951.48,468,420,69821336.34,festival,sunday,2.9,457,2151287.45
5121,3387349.11,3523999.23,480,228,404172287.56,festival,friday,4.25,146,3858927.92
5056,9404650.54,9195821.36,312,668,811038128.27,winter,wednesday,3.12,534,8666823.27
3545,3489394.72,3387003.7,230,629,515151865.69,summer,sunday,4.01,305,3429344.14
1261,9882309.59,9063544.35,347,128,815399051.09,summer,tuesday,3.49,477,9113933.11
5383,4898633.82,4979238.29,393,353,173680218.77,winter,saturday,3.09,63,4820260.2
4628,1865514.43,1942731.26,155,443,258644426.74,monsoon,friday,3.81,278,1913974.53
9569,8921198.31,9066172.17,177,107,404343966.24,festival,tuesday,2.98,448,8121682.7
6669,4652121.75,4450708.46,356,754,860413717.69,winter,thursday,4.21,252,4716086.36
9585,7122843.01,6784275.59,157,386,957544250.18,festival,thursday,4.7,565,6645318.46
4327,9838581.79,9168550.0,34,618,65279480.73,festival,friday,4.14,570,8142824.72
5024,587237.72,534032.91,12,189,940923355.97,winter,friday,4.71,233,1009152.3
2818,1048243.09,1032913.17,40,522,700926843.43,winter,saturday,4.18,175,1223871.07
4590,7229726.31,6738857.28,346,906,488498192.42,summer,saturday,4.09,624,6571255.75
2226,2882885.78,2992895.38,56,985,250605312.67,winter,sunday,2.65,616,2450258.45
3525,1916426.84,2093402.35,335,440,290259425.35,winter,tuesday,2.97,558,2257085.18
9444,480076.23,439123.96,296,5,667233316.68,festival,friday,3.62,104,1244295.77
5767,306500.92,330589.18,421,368,425654700.37,monsoon,monday,2.9,435,1059679.61
4367,7765152.33,8010090.22,393,951,40057467.95,winter,tuesday,3.25,276,7063089.58
9398,1422235.27,1524715.56,194,812,966394076.88,winter,monday,3.0,455,1830241.1
1451,4725111.3,4399039.73,479,404,668732580.41,monsoon,friday,4.09,135,4931989.42
5999,6094437.44,6589893.3,226,511,790966114.47,winter,tuesday,4.87,176,6007491.64
5908,4334966.34,4731938.13,312,941,646395729.87,festival,monday,4.63,682,4405310.79
6247,358626.92,387798.65,325,922,716458448.26,festival,thursday,2.64,250,935513.63
1236,7854499.89,8302991.25,165,69,47866213.52,festival,thursday,4.44,291,7150405.42
5568,194186.06,178274.62,414,478,394697163.55,winter,saturday,2.92,532,893633.3
5762,7640328.85,7213587.56,442,777,935987011.3,monsoon,thursday,3.32,647,7330550.64
4640,8942647.53,9681552.05,101,805,957346616.51,festival,thursday,4.34,519,8298395.06
1302,4379443.62,4142449.41,241,729,920260730.96,monsoon,sunday,3.57,451,4325759.18
6182,5397225.91,5232841.56,454,711,998772451.36,monsoon,monday,4.49,226,5595212.94
4575,4816905.42,4383843.36,269,90,78848029.9,festival,saturday,4.75,568,4475375.0
3617,3947057.41,4048175.5,11,441,72150006.49,winter,thursday,2.96,71,3364809.23
3067,8884377.15,8996855.0,193,51,933381242.62,winter,friday,2.93,333,8384954.55
1247,8948881.09,9775349.04,40,122,39137360.92,festival,sunday,3.15,369,7960457.99
2612,3417940.17,3686142.27,137,365,886243146.67,winter,tuesday,3.47,403,3594231.35
3050,6185341.26,6192694.26,496,398,876900942.77,summer,sunday,3.18,479,6386396.44
8034,9275653.94,9478488.94,287,978,545349401.49,winter,thursday,4.98,635,8454531.05
3639,9623999.72,9456920.96,448,23,881439055.83,festival,sunday,4.7,656,9330095.66
5043,5133784.09,4756409.0,32,792,690593233.35,monsoon,tuesday,2.58,356,4457800.57
6304,4577493.82,4914205.66,445,161,178984754.37,summer,tuesday,2.96,79,4759775.68
4471,2851860.67,2880116.1,404,433,845508088.66,festival,saturday,3.82,230,3407812.24
9323,9592420.26,9449286.24,197,899,406419857.73,winter,saturday,3.57,643,8411026.94
6672,1505289.76,1375372.84,325,772,224302293.22,festival,thursday,2.93,315,1667172.37
3437,5836111.1,6029150.29,462,600,977356542.78,monsoon,thursday,4.57,18,6111684.46
8824,2890073.15,2832078.0,420,797,687598506.17,winter,monday,2.67,417,3227262.89
9920,2854972.16,2714333.87,484,240,192584798.33,monsoon,sunday,4.56,181,3226027.25
1039,4103238.7,4412420.42,363,491,871665995.72,festival,thursday,3.83,352,4490140.41
7828,9988037.99,9356058.54,396,713,826316732.84,monsoon,wednesday,4.32,401,9179896.82
7604,634716.1,636622.77,159,399,111140312.75,monsoon,saturday,4.61,485,806650.84
5580,5823349.42,6167807.55,44,708,134571152.57,winter,tuesday,4.76,305,5069270.02
7405,908290.09,971702.32,357,340,230724002.5,monsoon,thursday,4.3,323,1425932.25
1196,1621301.43,1724644.93,217,192,900651561.6,festival,saturday,2.86,521,2184535.05
5013,4446068.75,4798754.34,180,12,727698078.88,summer,thursday,3.58,285,4586813.15
9920,5148659.9,4780383.85,80,347,902388547.38,monsoon,sunday,2.67,153,4786372.37
1649,2654632.77,2888483.9,332,635,846171493.82,festival,tuesday,3.2,587,3121178.94
8510,3226090.17,2910451.4,438,611,537134999.87,festival,tuesday,4.24,21,3474552.51
3406,951843.17,905374.95,489,137,59482291.5,festival,monday,4.5,444,1607267.37
4430,3094908.06,2837435.69,66,124,723393254.8,festival,wednesday,4.39,249,3064726.77
6939,9668594.13,10530129.94,342,637,620416000.97,monsoon,wednesday,2.97,154,9168273.75
7598,9452050.15,9308257.35,423,352,239125012.39,festival,thursday,4.9,505,8737567.29
1504,3408643.86,3282707.7,478,462,925109666.02,winter,saturday,4.6,418,3992521.27
1131,5747162.51,5364502.02,277,875,689795653.92,monsoon,wednesday,4.63,471,5360787.81
3258,9104090.33,8477397.36,328,800,804230481.23,summer,friday,3.28,442,8270184.13
6597,151281.68,154728.84,441,607,778126161.51,winter,friday,2.7,130,1052086.66
2627,8123874.18,7387987.93,93,701,134832076.19,monsoon,monday,4.3,505,6767143.22
9823,9488342.27,9667350.05,43,974,286087694.11,monsoon,tuesday,3.28,184,8099737.11
5410,995038.03,1049695.34,130,329,763539968.39,winter,saturday,3.76,129,1415449.5
8458,1689946.57,1724088.52,339,848,587319430.98,festival,wednesday,2.7,111,2048456.88
5904,9610995.86,10238745.3,188,156,132793942.58,summer,saturday,3.14,360,8722068.28
1689,5417022.82,5162703.03,36,219,428571842.88,monsoon,tuesday,4.58,626,4822359.38
1400,230688.65,211180.3,78,866,246017561.46,winter,saturday,3.67,283,243841.63
1208,2643133.11,2759954.63,276,248,749585862.33,summer,wednesday,3.59,266,3067902.53
3149,4548941.81,4847471.02,376,844,145378386.15,summer,tuesday,3.81,686,4415848.49
4780,6956727.31,6959059.95,315,459,616645809.27,monsoon,tuesday,2.92,12,6615440.91
8688,7355619.35,7827286.58,217,199,36839676.19,summer,sunday,3.25,328,6742996.45
5085,9954627.19,9870847.37,275,842,693762711.87,summer,thursday,3.32,612,9009480.52
1797,2939235.99,2762016.3,34,875,97558495.98,winter,thursday,4.0,662,2362463.93
2197,5423761.21,5395985.06,399,769,136445859.12,summer,saturday,4.87,191,5135287.11
9319,5375236.36,5069869.88,498,792,484091440.98,summer,friday,4.61,687,5320986.68
5013,4109944.52,4086954.78,212,188,19629935.04,winter,friday,3.58,408,3829570.89
7898,1766394.37,1641881.78,157,574,978249419.11,monsoon,monday,4.69,364,2110306.15
2733,9776594.54,9161768.11,152,208,276900760.62,festival,thursday,4.04,320,8510507.81
1652,8546373.32,9200876.41,13,847,13724764.67,summer,wednesday,2.57,554,7284430.63
5774,5028480.31,4642150.39,77,551,865494485.8,festival,friday,3.77,543,4616656.53
4296,6068162.14,5733532.47,349,566,75001209.08,winter,thursday,3.06,198,5509949.52
8392,2342157.04,2574274.2,53,763,875548577.57,summer,tuesday,4.15,209,2431842.92
6892,5478929.87,5562229.89,116,940,800548910.7,monsoon,monday,3.43,94,5042954.85
4936,6977154.02,7096908.8,270,926,128954306.45,winter,wednesday,4.57,47,6249584.5
3285,5195305.25,5553751.05,362,739,121074056.14,festival,monday,3.37,414,4972780.23
6749,9903726.04,9951897.04,155,684,744766301.36,summer,wednesday,3.43,426,8900901.58
1021,6148395.81,5806276.88,126,405,787124090.1,winter,thursday,3.75,638,5659562.8
2729,3766349.49,3707945.88,34,254,381398209.26,festival,thursday,4.64,466,3442175.09
3206,7742026.59,8136871.89,12,367,877529182.63,summer,monday,2.68,126,7099440.78
3593,1779283.49,1911821.76,128,539,205649423.11,monsoon,monday,3.84,71,1762077.16
8042,3900551.71,3723625.67,22,441,614296668.71,winter,saturday,4.06,7,3551439.48
3176,3528363.2,3360395.66,85,762,420652658.75,monsoon,saturday,3.22,363,3122344.79
5106,4369208.31,4218565.18,121,620,339654910.05,festival,wednesday,3.61,452,3906161.58
1068,7837438.07,7988247.15,146,465,541704426.46,festival,wednesday,3.91,75,7135617.3
3498,4888154.75,4671618.36,293,442,309041127.73,monsoon,thursday,2.96,468,4610591.18
5454,7958683.2,8584453.65,376,335,229823416.1,summer,sunday,3.32,166,7597423.56
4695,5803005.03,6357781.12,401,590,544644476.64,monsoon,friday,3.12,405,5858209.34
9297,3479908.1,3604572.27,19,419,531695128.74,winter,monday,4.37,281,3251368.7
9154,8116889.35,8880363.47,348,197,812174004.65,winter,thursday,4.2,413,8081385.19
8623,2451450.64,2347435.82,424,745,653762388.83,winter,wednesday,3.56,391,2863109.79
9401,2313635.33,2459473.18,72,292,340578483.27,monsoon,monday,2.54,650,2251830.63
4325,5089623.98,5271267.2,437,975,690364591.32,winter,thursday,4.44,476,5177655.64
5119,2675016.03,2548322.9,333,527,124586652.92,festival,monday,3.84,224,2716249.01
6742,180052.52,173513.27,25,151,188902816.39,winter,sunday,4.07,321,319134.28
2044,6514628.5,6499808.59,10,411,589996917.53,festival,sunday,3.97,572,5799086.71
1100,5154939.77,5455620.54,461,678,560866797.93,winter,tuesday,4.88,139,5338036.43
7037,4505081.54,4840459.87,443,114,534437352.55,summer,monday,4.42,601,4915851.48
6018,9672657.98,9931782.77,167,286,637500460.96,winter,friday,3.32,266,8849346.95
9702,5750583.91,6005422.61,421,186,161870730.78,monsoon,friday,4.74,64,5715883.3
8340,8646606.94,8238226.89,328,630,803035752.9,summer,saturday,2.78,301,7987219.76
7003,1471951.84,1542920.98,151,167,876550361.36,monsoon,saturday,2.56,195,1938324.99
8728,5730836.05,5851160.47,347,961,525383136.41,festival,sunday,2.82,90,5458599.54
1279,8691678.1,8210021.64,252,888,687671048.48,summer,friday,2.73,339,7753464.97
8818,5868578.05,6396969.53,311,273,821298032.2,festival,wednesday,4.56,92,6033257.8
9395,7205520.51,7224052.55,188,401,653422834.13,monsoon,friday,3.96,564,6697863.46
7339,3776951.76,3999385.53,13,897,439567323.33,winter,tuesday,2.68,196,3300922.79
9098,1006174.71,1011328.89,74,290,686076116.36,winter,monday,4.73,337,1318432.82
2991,4627791.92,5028500.13,324,186,931375384.67,festival,monday,2.8,575,5005723.29
7588,3999290.76,3712365.15,257,935,292975500.29,festival,saturday,4.76,469,3660007.21
6731,8682566.41,8762714.53,125,633,803002402.99,summer,sunday,3.04,498,7864127.09
2524,2507993.45,2269811.82,415,591,997401458.75,monsoon,tuesday,2.54,430,3055040.67
3227,9670336.19,9085075.05,20,756,765018755.27,summer,monday,3.16,556,8293116.8
8210,9585148.77,9165370.06,476,932,316918586.39,festival,tuesday,2.8,416,8670302.13
2997,2544029.58,2530093.42,208,282,130025413.03,monsoon,wednesday,4.78,456,2546257.0
9410,3539194.88,3765825.57,164,982,548625010.36,summer,tuesday,3.87,252,3379417.36
7583,8964957.39,8905169.19,198,335,124238578.11,winter,sunday,3.18,349,7924496.61
9552,9669226.21,9787552.78,421,793,466494059.67,monsoon,tuesday,3.14,48,8943987.28
6855,4484481.51,4864814.3,491,339,342666542.43,summer,saturday,3.4,554,4800042.39
6491,3271080.72,3438908.4,389,355,480463077.46,winter,saturday,3.41,594,3616198.45
5790,5303591.67,4826484.16,396,204,321010030.24,festival,thursday,4.18,37,5141825.68
6033,6905792.84,6458936.38,52,923,846289946.88,festival,tuesday,4.86,493,6057311.95
5716,2800132.45,2541522.02,253,406,442131960.93,winter,thursday,3.55,448,2852295.43
1477,7388449.16,6751647.98,86,180,112914378.4,festival,thursday,4.91,26,6318798.62
4853,601924.41,582524.96,44,998,648950264.2,monsoon,sunday,3.03,112,657491.05
5478,578508.42,604872.03,362,476,780396979.13,winter,wednesday,3.86,462,1367239.73
9413,3918111.16,3717780.4,479,687,429902724.93,summer,friday,4.08,495,4079246.62
2541,3592919.33,3515517.98,188,618,609179345.92,summer,friday,4.74,122,3526750.7
3977,3217925.16,3149624.48,170,194,451140041.07,festival,saturday,2.73,303,3191716.2
1769,4956005.85,5045517.81,49,599,208190345.51,monsoon,sunday,4.15,489,4320353.73
2161,3268469.8,3525318.58,57,848,600630262.65,festival,thursday,2.89,539,3044469.1
1137,1995275.97,2188110.33,205,705,703966436.2,winter,sunday,4.36,165,2289018.1
1166,3156843.23,3222891.31,478,744,255957222.66,summer,wednesday,3.72,521,3399309.78
2554,9751301.34,9761190.1,441,665,712294928.42,summer,sunday,4.35,106,9196720.23
1825,4164133.96,4315604.9,366,739,861227837.59,festival,tuesday,2.59,222,4394669.07
1968,4497103.62,4648234.41,482,638,917850982.13,winter,saturday,4.53,619,4949002.81
8845,5803560.85,5831355.1,460,31,179973926.08,festival,thursday,4.73,513,5806651.96
5742,9834907.01,10300995.64,60,412,174841478.42,winter,thursday,3.04,478,8614118.29
8842,2484268.65,2479931.81,190,133,870411618.18,summer,friday,3.45,415,2859633.11
4166,6841505.72,7520810.35,466,160,687487003.47,summer,thursday,3.49,343,7083614.75
4905,7185408.31,6537280.61,206,889,137636178.92,festival,friday,4.34,25,6111076.84
9151,6108584.97,6039210.53,130,808,499667498.76,winter,monday,3.78,16,5449518.64
6632,967811.35,947879.15,412,785,761937671.3,summer,wednesday,4.27,240,1665528.82
4240,6797804.25,7165298.93,456,302,206302544.0,winter,monday,2.82,400,6641333.29
9613,725178.59,680337.22,433,345,911209465.71,festival,friday,4.53,462,1695154.12
5008,5997773.66,5918693.61,178,365,867163785.23,summer,tuesday,3.81,566,5741665.49
1757,7419249.47,7712969.45,200,231,597225123.44,winter,tuesday,2.66,614,6976990.61
2412,2180711.62,2225717.96,289,652,779738534.5,monsoon,saturday,2.8,581,2550876.05
5652,8430474.09,8506553.78,50,723,156409818.69,festival,tuesday,4.71,239,7219231.79
1724,390806.21,385722.22,93,40,254918447.35,summer,tuesday,4.56,424,676819.31
7611,8452185.48,8878190.5,79,585,776345181.63,monsoon,sunday,4.72,607,7737731.75
7962,4651860.89,4788090.76,65,505,449377602.58,festival,sunday,3.17,449,4229039.52
6610,2246296.48,2414638.89,74,329,188387795.99,festival,wednesday,3.25,619,2131348.63
1035,1415741.42,1481714.65,361,83,296495038.92,monsoon,friday,3.99,97,1967819.7
8782,9537274.03,8851367.71,130,909,625610677.57,monsoon,monday,3.75,489,8211016.37
1502,810115.97,829483.91,371,928,49717978.0,monsoon,wednesday,4.49,545,1087167.95
7994,2063015.79,1875090.91,350,257,155934877.93,monsoon,monday,3.04,101,2283853.4
7053,3536919.46,3457247.42,38,275,209722261.16,winter,wednesday,3.59,309,3133641.06
9181,6236527.35,6126686.77,209,529,888486069.02,monsoon,wednesday,3.4,351,5935139.11
9386,5488978.76,5878567.7,332,975,888702541.9,monsoon,tuesday,3.37,378,5499759.9
8387,1335127.01,1249778.14,24,101,219540982.19,festival,thursday,3.87,564,1302123.79
9294,2961204.32,3046215.46,145,245,601803440.19,summer,friday,3.75,605,3062428.73
6850,2456030.05,2304928.71,99,741,365938398.0,winter,tuesday,4.72,113,2245864.34
1894,2206209.69,2404181.78,88,339,58891910.27,festival,friday,4.01,317,2074615.82
6934,4164440.37,4189008.01,26,115,161061016.36,summer,sunday,3.78,72,3707775.11
6844,7066951.7,7361239.02,241,656,14240825.45,monsoon,saturday,3.56,495,6338215.55
3124,2244958.56,2310756.23,74,791,984371138.67,festival,saturday,2.61,383,2346039.65
4957,3723787.7,3577546.01,291,870,652881472.94,summer,monday,3.22,414,3687687.77
2110,3963991.7,4282060.62,185,623,140421761.57,winter,friday,2.93,688,3684224.5
4699,9766684.21,10015243.72,476,624,735979112.64,monsoon,tuesday,4.02,72,9351438.99
5983,9550743.6,9570452.55,228,176,615820318.64,festival,tuesday,4.33,647,8807754.9
5286,8019363.45,8064850.39,111,428,214289282.32,monsoon,friday,3.21,135,7039549.66
6876,2484839.91,2679000.59,343,356,497672420.36,winter,friday,3.79,198,2902698.34
5778,764249.78,696861.21,65,311,614133378.8,monsoon,wednesday,4.07,554,1022062.43
5904,3230520.0,3158842.57,328,831,367682850.83,festival,tuesday,4.5,314,3240980.2
8755,2733933.98,2920731.4,23,166,959005403.33,summer,sunday,3.94,149,2922885.81
8311,5103724.68,4631645.71,372,690,102875149.77,festival,tuesday,3.52,473,4669379.86
2504,7797283.59,8014330.68,82,992,133911831.1,winter,thursday,3.24,435,6649961.09
1445,8595980.32,8429672.48,244,798,857895436.73,winter,saturday,2.97,447,7871638.64
5381,8462603.09,7962604.52,329,620,257040989.26,winter,tuesday,4.04,596,7560033.55
5082,3654384.81,3735808.06,492,689,138054332.12,monsoon,wednesday,4.97,34,3830381.23
7515,6900492.34,7357389.12,164,806,392480234.39,winter,tuesday,4.56,582,6294127.64
5825,3190186.9,3169348.31,97,242,175838845.25,winter,sunday,3.84,533,2943026.71
4176,693573.93,644571.18,40,510,508823894.41,summer,monday,4.61,61,828448.96
7434,7042511.78,6769475.32,50,822,736070735.63,winter,saturday,4.19,300,6184459.44
7468,187391.05,205431.31,386,675,757788300.28,summer,monday,3.41,12,988288.62
3071,4144999.44,3822594.66,58,621,309420395.13,festival,saturday,4.6,249,3573938.29
4146,3354148.56,3126546.11,144,385,692884195.62,summer,sunday,2.56,670,3280887.64
4364,6961371.41,7643833.42,65,749,965763764.35,festival,monday,3.82,506,6553986.18
5668,7683492.64,8270667.34,371,531,16353092.63,festival,monday,2.76,437,7167697.7
3123,3103577.84,3232145.88,293,740,649561202.16,summer,wednesday,2.82,313,3275292.18
1252,8133223.71,7565497.45,113,574,504094903.16,summer,friday,4.28,613,7077869.73
1786,3002715.1,2846903.7,343,89,399695788.92,festival,sunday,4.43,144,3281812.31
3312,4513094.23,4224420.66,116,868,216319718.3,summer,sunday,4.67,19,3864687.88
9215,7294753.6,7485810.28,125,533,131916992.08,monsoon,friday,3.32,479,6417816.06
5281,6956839.47,6816128.89,471,270,921626321.92,summer,monday,3.07,201,7018813.54
